,企业信誉级别,企业代号,month,价税总额,大单交易额,大单交易额增长率,退款总额,退款总额增长率,退款大单交易额（不用）,数量
921,,E64,2,140459.85,0,#DIV/0!,0,,0,16
922,,E64,3,469121.07,0,#DIV/0!,0,,0,19
923,,E64,4,247966.38,0,#DIV/0!,0,,0,17
924,,E64,5,1338993.35,0,#DIV/0!,0,,0,24
925,,E64,6,1109332.54,0,#DIV/0!,0,,0,38
926,,E64,7,471828.65,0,#DIV/0!,0,,0,47
927,,E64,8,375325.6,0,#DIV/0!,0,,0,26
928,,E64,9,991743.66,0,#DIV/0!,0,,0,46
929,,E64,10,960938.97,0,#DIV/0!,0,,0,26
930,,E64,11,1019960.81,0,#DIV/0!,0,,0,27
931,,E64,12,1905385.02,0,#DIV/0!,0,,0,27
932,,E65,1,1042375.25,0,#DIV/0!,-20289,,0,27
933,,E65,2,1035772.3,314183.04,0,0,,0,22
934,,E65,3,601412.02,0,#DIV/0!,0,,0,11
935,,E65,4,665802.83,0,#DIV/0!,0,,0,12
936,,E65,5,300320.41,0,#DIV/0!,-30292,,0,13
937,,E65,6,690244.64,0,#DIV/0!,0,,0,12
938,,E65,7,661668.18,0,#DIV/0!,0,,0,15
939,,E65,8,577678.61,0,#DIV/0!,-8215,,0,14
940,,E65,9,965360.57,0,#DIV/0!,0,,0,21
941,,E65,10,812977.21,0,#DIV/0!,0,,0,15
942,,E65,11,708394.81,0,#DIV/0!,0,,0,22
943,,E65,12,965780.04,311637.87,0.340131576,-9027.06,,0,18
944,,E66,1,515793.71,105997.88,0,0,,0,50
945,,E66,2,83272.2,0,#DIV/0!,0,,0,10
946,,E66,3,91332.6,0,#DIV/0!,0,,0,29
947,,E66,4,320347.97,0,#DIV/0!,-3272,,0,27
948,,E66,5,1005564.51,0,#DIV/0!,-1386.35,,0,28
949,,E66,6,574257.04,105997.88,1,0,,0,34
950,,E66,7,400806.94,105997.88,1,0,,0,38
951,,E66,8,458335.47,105997.88,1,0,,0,36
952,,E66,9,435091.8,105997.88,1,-11942.8,,0,36
953,,E66,10,609070.48,105997.88,1,-302,,0,38
954,,E66,11,465271.27,105997.88,1,0,,0,31
955,,E66,12,542726.57,105997.88,0,-1797,,0,43
956,,E67,1,35000,0,#DIV/0!,0,,0,1
957,,E67,2,5800,0,#DIV/0!,0,,0,1
958,,E67,3,674410,0,#DIV/0!,0,,0,6
959,,E67,4,188,0,#DIV/0!,0,,0,1
960,,E67,5,540234,0,#DIV/0!,0,,0,5
961,,E67,6,122034,0,#DIV/0!,0,,0,3
962,,E67,7,1129780,0,#DIV/0!,0,,0,5
963,,E67,8,510010,0,#DIV/0!,0,,0,5
964,,E67,9,596268,0,#DIV/0!,-100000,,0,6
965,,E67,10,1261410,0,#DIV/0!,-10000,,0,7
966,,E67,11,950966,0,#DIV/0!,-5000,,0,9
967,,E67,12,642330,0,#DIV/0!,0,,0,6
968,,E68,1,1360319.99,520901.73,1.363804263,0,,0,1
969,,E68,2,967548,710408,0,0,,0,1
970,,E68,4,91929,0,#DIV/0!,0,,0,2
971,,E68,5,303768,203808,0.993091537,0,,0,1
972,,E68,6,298250,202400,2.067048419,0,,0,1
973,,E68,7,2078895.2,418370.6,0,0,,0,2
974,,E68,9,132610,0,#DIV/0!,0,,0,2
975,,E68,10,500220,203775,0.997600294,0,,0,1
976,,E68,11,756938,203286,0,0,,0,2
977,,E68,12,60000,0,#DIV/0!,0,,0,2
978,,E69,1,519567,0,#DIV/0!,-30410,,0,8
979,,E69,2,461028.55,0,#DIV/0!,0,,0,4
980,,E69,3,366325.7,0,#DIV/0!,-10253.3,,0,3
981,,E69,4,219392.59,0,#DIV/0!,0,,0,5
982,,E69,5,570081.3,0,#DIV/0!,-306,,0,7
983,,E69,6,530668.43,0,#DIV/0!,-30701,,0,4
984,,E69,7,127806.72,0,#DIV/0!,-39013.12,,0,3
985,,E69,8,630264.48,0,#DIV/0!,-83134.7,,0,5
986,,E69,9,40612.3,0,#DIV/0!,-147600.4,,0,4
987,,E69,10,228779.44,0,#DIV/0!,0,,0,5
988,,E69,11,277242.48,0,#DIV/0!,-28707.1,,0,9
989,,E69,12,219607.86,0,#DIV/0!,0,,0,7
990,,E7,1,96067257.1,90240474.44,0.299807752,-38792826.52,,-34083025.05,376
991,,E7,2,31948989.27,27054793.81,1.648565627,-27759385.34,,-24749326.26,256
992,,E7,3,51724323.66,44601603.13,0.535337926,-12606187.68,,-10074930.6,301
993,,E7,4,28473144.13,23876929.71,1.288310135,-27357371.11,,-22305613.47,298
994,,E7,5,40731435.18,30760890.55,0.802952961,-10465035.54,,-7994324.29,260
995,,E7,6,30441120.87,24699548.14,0.859042327,-21008292.88,,-18517133.74,251
996,,E7,7,28936527.29,21217957.31,2.355406943,-16696278.84,,-14177815.42,220
997,,E7,8,55460757.97,49976923.96,1.43520229,-11624158.79,,-8733865.35,236
998,,E7,9,77345601.95,71726995.69,0.450827181,-11842652.97,,-9033291.28,238
999,,E7,10,39119196.91,32336479.28,1.301719823,-22117690.18,,-19460154.12,219
1000,,E7,11,47147064.35,42093036.09,1.907874022,-12576351.41,,-9973009.41,238
1001,,E7,12,83813211.43,80308210.07,0,-16617665.69,,-12834926.67,236
1002,,E70,1,741926.1,0,#DIV/0!,0,,0,14
1003,,E70,2,3310,0,#DIV/0!,-540,,0,3
1004,,E70,3,979950.44,228300,0.438983793,-72245,,0,15
1005,,E70,4,574897.4,100220,0,-15201.1,,0,8
1006,,E70,5,389408.08,0,#DIV/0!,0,,0,13
1007,,E70,6,1244010.85,116840,6.55631633,-3700,,0,14
1008,,E70,7,1658295.4,766040,0,-38315,,0,14
1009,,E70,8,388507,0,#DIV/0!,0,,0,9
1010,,E70,9,773573.2,0,#DIV/0!,0,,0,11
1011,,E70,10,1217156,0,#DIV/0!,-53445,,0,7
1012,,E70,11,2044286.55,699930,1.348120526,-23791.2,,0,14
1013,,E70,12,2654116.85,943590,0,-16760,,0,11
1014,,E71,2,3824049,0,#DIV/0!,0,,0,3
1015,,E71,3,192525,0,#DIV/0!,0,,0,3
1016,,E71,4,11740,0,#DIV/0!,0,,0,1
1017,,E71,5,11400,0,#DIV/0!,0,,0,3
1018,,E71,6,1331510.6,0,#DIV/0!,0,,0,28
1019,,E71,7,4014794.24,0,#DIV/0!,0,,0,134
1020,,E71,8,2619223.58,0,#DIV/0!,-37413.2,,0,112
1021,,E71,9,390278.1,0,#DIV/0!,0,,0,21
1022,,E71,10,271399,0,#DIV/0!,0,,0,4
1023,,E71,11,91191.6,0,#DIV/0!,0,,0,2
1024,,E72,1,777968.8,208685.07,0,0,,0,7
1025,,E72,2,350193.38,0,#DIV/0!,0,,0,2
1026,,E72,3,22650,0,#DIV/0!,0,,0,1
1027,,E72,4,15800,0,#DIV/0!,0,,0,1
1028,,E72,5,135245.92,0,#DIV/0!,0,,0,2
1029,,E72,6,219923.1,0,#DIV/0!,0,,0,3
1030,,E72,7,745849.53,0,#DIV/0!,0,,0,3
1031,,E72,8,950440.51,0,#DIV/0!,0,,0,9
1032,,E72,9,309047.38,0,#DIV/0!,0,,0,2
1033,,E72,11,194763.9,0,#DIV/0!,0,,0,3
1034,,E72,12,788728.23,0,#DIV/0!,0,,0,7
1035,,E73,1,1068929,424831,0.272202358,0,,0,17
1036,,E73,2,550055,115640,1,-321220,,-321220,7
1037,,E73,3,808388,115640,0.888792805,0,,0,11
1038,,E73,4,654833.16,102780,0,0,,0,8
1039,,E73,5,338543,0,#DIV/0!,0,,0,6
1040,,E73,6,430990.58,0,#DIV/0!,0,,0,8
1041,,E73,7,565029.59,0,#DIV/0!,-26330,,0,11
1042,,E73,8,484345.27,109022,0,0,,0,7
1043,,E73,9,521746.14,0,#DIV/0!,0,,0,16
1044,,E73,10,499742.06,0,#DIV/0!,-1900,,0,11
1045,,E73,11,621890.46,0,#DIV/0!,0,,0,12
1046,,E73,12,1060248.92,221287,0,0,,0,14
1047,,E74,1,553850.3,0,#DIV/0!,0,,0,11
1048,,E74,2,261535,0,#DIV/0!,0,,0,8
1049,,E74,3,277559.7,0,#DIV/0!,0,,0,5
1050,,E74,4,324982.55,0,#DIV/0!,-27294,,0,11
1051,,E74,5,468349.3,0,#DIV/0!,-4817.4,,0,8
1052,,E74,6,244037.7,0,#DIV/0!,-48606.5,,0,7
1053,,E74,7,257448,0,#DIV/0!,0,,0,7
1054,,E74,8,349713,0,#DIV/0!,0,,0,9
1055,,E74,9,457555.25,0,#DIV/0!,0,,0,9
1056,,E74,10,455402.5,0,#DIV/0!,0,,0,12
1057,,E74,11,307474.4,0,#DIV/0!,0,,0,10
1058,,E74,12,354526.7,0,#DIV/0!,0,,0,10
1059,,E75,1,837929,0,#DIV/0!,-262,,0,700
1060,,E75,2,594945.24,0,#DIV/0!,0,,0,480
1061,,E75,3,728454,0,#DIV/0!,0,,0,821
1062,,E75,4,794288,0,#DIV/0!,-1085,,0,654
1063,,E75,5,554628,0,#DIV/0!,0,,0,666
1064,,E75,6,790658,0,#DIV/0!,0,,0,659
1065,,E75,7,531987.2,0,#DIV/0!,-180,,0,744
1066,,E75,8,583254,0,#DIV/0!,0,,0,769
1067,,E75,9,447627,0,#DIV/0!,-3855,,0,645
1068,,E75,10,398573,0,#DIV/0!,-480,,0,623
1069,,E75,11,430202.24,0,#DIV/0!,0,,0,642
1070,,E75,12,606455.22,0,#DIV/0!,0,,0,642
1071,,E76,1,105840,0,#DIV/0!,0,,0,9
1072,,E76,2,89600,0,#DIV/0!,0,,0,5
1073,,E76,3,635435,209000,0,0,,0,9
1074,,E76,4,499000,0,#DIV/0!,0,,0,13
1075,,E76,5,237400,104000,0.986538462,0,,0,6
1076,,E76,6,548700,102600,0,0,,0,14
1077,,E76,7,275320,0,#DIV/0!,0,,0,16
1078,,E76,8,685743.2,0,#DIV/0!,-7800,,0,24
1079,,E76,9,572535.2,0,#DIV/0!,0,,0,12
1080,,E76,10,208200,0,#DIV/0!,0,,0,7
1081,,E76,11,630421.4,0,#DIV/0!,0,,0,18
1082,,E76,12,84923,0,#DIV/0!,0,,0,9
1083,,E77,1,255190,0,#DIV/0!,-19630,,0,1
1084,,E77,2,98150,0,#DIV/0!,0,,0,1
1085,,E77,3,98150,0,#DIV/0!,0,,0,1
1086,,E77,4,355752.7,0,#DIV/0!,-17217.3,,0,2
1087,,E77,5,1668550,0,#DIV/0!,0,,0,1
1088,,E77,6,1097938.44,0,#DIV/0!,-19630,,0,1
1089,,E77,8,98150,0,#DIV/0!,0,,0,1
1090,,E77,10,98150,0,#DIV/0!,0,,0,1
1091,,E77,11,760129.55,0,#DIV/0!,0,,0,1
1092,,E77,12,193887.3,0,#DIV/0!,0,,0,2
1093,,E78,1,992648,110505.24,0,0,,0,10
1094,,E78,2,858309.03,0,#DIV/0!,0,,0,7
1095,,E78,3,1187785.39,0,#DIV/0!,0,,0,14
1096,,E78,4,994960.34,0,#DIV/0!,0,,0,9
1097,,E78,5,1478924.19,0,#DIV/0!,0,,0,13
1098,,E78,6,1173864.45,0,#DIV/0!,0,,0,11
1099,,E78,7,802024.72,100974,0,0,,0,14
1100,,E78,8,522715,0,#DIV/0!,0,,0,8
1101,,E78,9,295718,0,#DIV/0!,0,,0,6
1102,,E78,10,1001753,0,#DIV/0!,0,,0,7
1103,,E78,11,696563.55,0,#DIV/0!,0,,0,10
1104,,E78,12,950083.98,0,#DIV/0!,0,,0,8
1105,,E79,1,570933,0,#DIV/0!,0,,0,4
1106,,E79,3,225767,0,#DIV/0!,0,,0,2
1107,,E79,4,25200,0,#DIV/0!,0,,0,1
1108,,E79,5,348800,0,#DIV/0!,0,,0,2
1109,,E79,6,142414.09,0,#DIV/0!,0,,0,2
1110,,E79,7,385410,103950,0,0,,0,4
1111,,E79,8,437188,0,#DIV/0!,0,,0,4
1112,,E79,9,233099,0,#DIV/0!,0,,0,2
1113,,E79,10,516784,0,#DIV/0!,0,,0,2
1114,,E79,11,205451,0,#DIV/0!,0,,0,1
1115,,E79,12,763500,0,#DIV/0!,0,,0,1
1116,,E8,1,46548184.42,1140225,0.092087088,-2854044.55,,0,466
1117,,E8,2,20491825.1,105000,10.77649133,-672400,,0,221
1118,,E8,3,22963633.72,1131531.59,0.548647511,-1127160,,0,398
1119,,E8,4,25601987.14,620811.99,2.673595495,-1511272,,-204702.07,392
1120,,E8,5,31121985.33,1659800.14,0.56257942,-276800,,0,389
1121,,E8,6,27173529.84,933769.4,0.662701369,-1209208,,-100700,351
1122,,E8,7,30717199.7,618810.26,2.020603214,-2492728.5,,-207040,415
1123,,E8,8,52674122.78,1250370,0.417436439,-621238,,0,396
1124,,E8,9,28646865.7,521950,4.016859814,-1364354,,-105000,375
1125,,E8,10,35518186.68,2096599.98,0.394040355,-540400,,0,355
1126,,E8,11,43084237.68,826145,0.883416434,-1115620,,-100700,454
1127,,E8,12,65824422.73,729830.07,0,-1805957.95,,0,473
1128,,E80,1,732101.63,0,#DIV/0!,0,,0,9
1129,,E80,3,56661.82,0,#DIV/0!,0,,0,2
1130,,E80,6,1462760.45,0,#DIV/0!,0,,0,16
1131,,E80,7,160455.4,0,#DIV/0!,0,,0,2
1132,,E80,11,457250,0,#DIV/0!,0,,0,6
1133,,E80,12,1008226.22,0,#DIV/0!,0,,0,4
1134,,E81,1,460523.7,0,#DIV/0!,-4026.5,,0,37
1135,,E81,2,184951.15,0,#DIV/0!,-1296,,0,15
1136,,E81,3,462349.7,0,#DIV/0!,0,,0,28
1137,,E81,4,308986.5,0,#DIV/0!,0,,0,25
1138,,E81,5,306269.4,0,#DIV/0!,0,,0,23
1139,,E81,6,219584.82,0,#DIV/0!,0,,0,22
1140,,E81,7,386835.18,0,#DIV/0!,0,,0,21
1141,,E81,8,275069.98,0,#DIV/0!,0,,0,23
1142,,E81,9,388794.12,0,#DIV/0!,-5940,,0,33
1143,,E81,10,437054.6,0,#DIV/0!,0,,0,28
1144,,E81,11,351520.14,0,#DIV/0!,0,,0,26
1145,,E81,12,365497.6,0,#DIV/0!,0,,0,31
1146,,E82,1,211336.7,0,#DIV/0!,0,,0,2
1147,,E82,3,873147.22,0,#DIV/0!,0,,0,1
1148,,E82,4,332635.06,0,#DIV/0!,0,,0,1
1149,,E82,5,169681.51,0,#DIV/0!,0,,0,2
1150,,E82,6,233791.37,0,#DIV/0!,0,,0,3
1151,,E82,7,311564.59,0,#DIV/0!,0,,0,2
1152,,E82,8,27933.27,0,#DIV/0!,0,,0,2
1153,,E82,9,125446.8,0,#DIV/0!,0,,0,2
1154,,E82,10,492806.76,0,#DIV/0!,-10970,,0,1
1155,,E82,11,278542.48,0,#DIV/0!,-5377.63,,0,2
1156,,E82,12,434435.45,0,#DIV/0!,0,,0,1
1157,,E83,1,153000,0,#DIV/0!,0,,0,20
1158,,E83,2,48685,0,#DIV/0!,0,,0,2
1159,,E83,3,5420,0,#DIV/0!,0,,0,1
1160,,E83,4,41000,0,#DIV/0!,-5420,,0,3
1161,,E83,5,19200,0,#DIV/0!,0,,0,5
1162,,E83,6,420664,0,#DIV/0!,0,,0,27
1163,,E83,7,435641,0,#DIV/0!,-2000,,0,71
1164,,E83,8,243570,0,#DIV/0!,0,,0,24
1165,,E83,9,272000,0,#DIV/0!,-1400,,0,42
1166,,E83,10,498830,0,#DIV/0!,0,,0,44
1167,,E83,11,1445132.43,0,#DIV/0!,0,,0,26
1168,,E83,12,146840,0,#DIV/0!,0,,0,17
1169,,E84,1,1100247.11,231600,0,-15580,,0,13
1170,,E84,2,289786.74,0,#DIV/0!,0,,0,2
1171,,E84,3,397945.2,0,#DIV/0!,0,,0,6
1172,,E84,4,725649.3,0,#DIV/0!,0,,0,4
1173,,E84,5,248747.95,0,#DIV/0!,0,,0,5
1174,,E84,6,527487.93,0,#DIV/0!,0,,0,8
1175,,E84,7,432736.52,0,#DIV/0!,0,,0,5
1176,,E84,8,493192.71,0,#DIV/0!,-30871.53,,0,7
1177,,E84,9,253951,0,#DIV/0!,0,,0,5
1178,,E84,10,734032.56,0,#DIV/0!,0,,0,8
1179,,E84,11,361214.26,0,#DIV/0!,-47826.5,,0,6
1180,,E84,12,906624.51,0,#DIV/0!,0,,0,12
1181,,E85,1,581568.57,0,#DIV/0!,0,,0,6
1182,,E85,2,332736.98,0,#DIV/0!,0,,0,5
1183,,E85,3,41471.39,0,#DIV/0!,0,,0,3
1184,,E85,4,222029.18,0,#DIV/0!,0,,0,4
1185,,E85,5,98104.91,0,#DIV/0!,0,,0,2
1186,,E85,6,357223.05,0,#DIV/0!,0,,0,8
1187,,E85,7,68438.86,0,#DIV/0!,0,,0,7
1188,,E85,8,223874.06,0,#DIV/0!,0,,0,5
1189,,E85,9,177038.18,0,#DIV/0!,0,,0,5
1190,,E85,10,643436.84,0,#DIV/0!,0,,0,6
1191,,E85,11,137672.21,0,#DIV/0!,0,,0,4
1192,,E85,12,237715.97,0,#DIV/0!,0,,0,6
1193,,E86,1,561400,561400,0,0,,0,1
1194,,E86,3,230606,0,#DIV/0!,-49200,,0,1
1195,,E86,4,765000,765000,4.098033046,0,,0,1
1196,,E86,5,3134995.28,3134995.28,0.113077006,0,,0,2
1197,,E86,6,201289.88,354495.88,0,-153206,,0,2
1198,,E86,8,89208,0,#DIV/0!,0,,0,1
1199,,E86,9,111552,62352,7.698229407,-187200,,-187200,3
1200,,E86,10,480000,480000,-1,0,,0,1
1201,,E86,11,-480000,-480000,1.59375,-480000,,-480000,1
1202,,E86,12,-765000,-765000,-0.278867974,-765000,,-765000,1
1203,,E87,1,699258.96,213334,0,0,,0,4
1204,,E87,3,190756.7,0,#DIV/0!,0,,0,2
1205,,E87,4,1359332.14,1261713.86,0,0,,0,2
1206,,E87,5,65308.8,0,#DIV/0!,0,,0,1
1207,,E87,6,165800,0,#DIV/0!,0,,0,3
1208,,E87,7,251434,0,#DIV/0!,0,,0,4
1209,,E87,8,497221.08,105714.99,1.049993005,0,,0,3
1210,,E87,9,462915.11,111000,0,0,,0,5
1211,,E87,10,212838.4,0,#DIV/0!,0,,0,3
1212,,E87,11,280639,111000,0,0,,0,3
1213,,E87,12,347502.6,0,#DIV/0!,0,,0,6
1214,,E88,1,528216.2,0,#DIV/0!,0,,0,16
1215,,E88,2,104661,0,#DIV/0!,0,,0,3
1216,,E88,3,89411.47,0,#DIV/0!,0,,0,9
1217,,E88,4,84040,0,#DIV/0!,0,,0,7
1218,,E88,5,148301,0,#DIV/0!,0,,0,5
1219,,E88,6,262076,0,#DIV/0!,0,,0,3
1220,,E88,7,230199.4,0,#DIV/0!,0,,0,13
1221,,E88,8,579223.83,0,#DIV/0!,0,,0,27
1222,,E88,9,452143.4,0,#DIV/0!,0,,0,18
1223,,E88,10,122627.8,0,#DIV/0!,0,,0,9
1224,,E88,11,227728.68,0,#DIV/0!,-36427.52,,0,14
1225,,E88,12,169791.15,0,#DIV/0!,0,,0,10
1226,,E89,1,721458.16,0,#DIV/0!,0,,0,11
1227,,E89,2,65129,0,#DIV/0!,0,,0,4
1228,,E89,3,418152,0,#DIV/0!,0,,0,8
1229,,E89,4,26038,0,#DIV/0!,0,,0,3
1230,,E89,5,2000,0,#DIV/0!,0,,0,1
1231,,E89,6,16126.5,0,#DIV/0!,0,,0,3
1232,,E89,7,245655,0,#DIV/0!,0,,0,4
1233,,E89,8,102161,0,#DIV/0!,0,,0,3
1234,,E89,9,216746.5,0,#DIV/0!,0,,0,6
1235,,E89,11,59978,0,#DIV/0!,0,,0,6
1236,,E89,12,409702,0,#DIV/0!,0,,0,7
1237,,E9,1,65743183.25,36390214.22,0.505747768,-244388.54,,0,100
1238,,E9,2,35268555.14,18404269.63,0.999427991,0,,0,82
1239,,E9,3,37875930.37,18393742.22,0.716752987,-158642.7,,0,86
1240,,E9,4,26458523.14,13183769.68,0.596747512,-185686.7,,0,90
1241,,E9,5,20516826.81,7867381.76,0.825899115,-1135036.21,,-770825,86
1242,,E9,6,23190001.5,6497663.63,0.878583923,-2617391.6,,-1901765.3,92
1243,,E9,7,23293608.72,5708742.8,1.149088677,-2404961.61,,-1948507.24,88
1244,,E9,8,28248492.05,6559851.71,2.130829293,-2808938.56,,-2423882.25,95
1245,,E9,9,30701938.84,13977924.18,0.835474726,-840035.67,,-668173.39,99
1246,,E9,10,29671946.05,11678202.37,1.241974436,-10767.13,,0,90
1247,,E9,11,31430624.61,14504028.8,0.930673781,-161298.1,,-103685.22,92
1248,,E9,12,28418435.38,13498519.32,0,-92357.52,,0,88
1249,,E90,1,203930.04,0,#DIV/0!,-2000,,0,6
1250,,E90,2,38362.52,0,#DIV/0!,0,,0,4
1251,,E90,3,464743.79,0,#DIV/0!,-1600,,0,11
1252,,E90,4,97844.3,0,#DIV/0!,0,,0,7
1253,,E90,5,199510.68,0,#DIV/0!,0,,0,10
1254,,E90,6,127488.62,0,#DIV/0!,-10961,,0,13
1255,,E90,7,300749.4,0,#DIV/0!,0,,0,9
1256,,E90,8,218250.76,0,#DIV/0!,0,,0,5
1257,,E90,9,186813,0,#DIV/0!,0,,0,5
1258,,E90,10,612549.3,0,#DIV/0!,0,,0,7
1259,,E90,11,1853719.78,0,#DIV/0!,-4240,,0,5
1260,,E90,12,529041.97,104622,0,-105501.8,,0,17
1261,,E91,1,339888,0,#DIV/0!,0,,0,12
1262,,E91,2,133460,0,#DIV/0!,0,,0,3
1263,,E91,3,220616,0,#DIV/0!,-8470,,0,11
1264,,E91,4,234715,0,#DIV/0!,0,,0,10
1265,,E91,5,249550,0,#DIV/0!,0,,0,11
1266,,E91,6,212030,0,#DIV/0!,0,,0,8
1267,,E91,7,233490,0,#DIV/0!,0,,0,8
1268,,E91,8,250360,0,#DIV/0!,0,,0,6
1269,,E91,9,264369,0,#DIV/0!,0,,0,10
1270,,E91,10,182525,0,#DIV/0!,0,,0,9
1271,,E91,11,267398,0,#DIV/0!,0,,0,8
1272,,E91,12,273880.4,0,#DIV/0!,0,,0,6
1273,,E92,1,314000,0,#DIV/0!,0,,0,5
1274,,E92,5,250800,0,#DIV/0!,0,,0,2
1275,,E92,6,40000,0,#DIV/0!,0,,0,1
1276,,E92,7,780000,0,#DIV/0!,0,,0,1
1277,,E92,9,108000,0,#DIV/0!,0,,0,1
1278,,E92,10,345040,0,#DIV/0!,0,,0,4
1279,,E92,11,-108000,0,#DIV/0!,-126000,,0,2
1280,,E92,12,780000,0,#DIV/0!,0,,0,2
1281,,E93,1,126303,0,#DIV/0!,0,,0,5
1282,,E93,2,79522,0,#DIV/0!,0,,0,9
1283,,E93,3,132262,0,#DIV/0!,0,,0,11
1284,,E93,4,126446,0,#DIV/0!,0,,0,6
1285,,E93,5,37965,0,#DIV/0!,0,,0,4
1286,,E93,6,62820,0,#DIV/0!,0,,0,5
1287,,E93,7,118280,0,#DIV/0!,0,,0,6
1288,,E93,8,103010,0,#DIV/0!,0,,0,5
1289,,E93,9,107480,0,#DIV/0!,0,,0,6
1290,,E93,10,198911,0,#DIV/0!,0,,0,8
1291,,E93,11,191356,0,#DIV/0!,-44386,,0,8
1292,,E93,12,300382,0,#DIV/0!,0,,0,8
1293,,E94,1,53561,0,#DIV/0!,0,,0,10
1294,,E94,2,41980,0,#DIV/0!,0,,0,10
1295,,E94,3,25506,0,#DIV/0!,0,,0,6
1296,,E94,4,13544,0,#DIV/0!,0,,0,4
1297,,E94,5,302333.92,0,#DIV/0!,0,,0,11
1298,,E94,6,158430,0,#DIV/0!,0,,0,7
1299,,E94,7,117163,0,#DIV/0!,0,,0,4
1300,,E94,8,4810,0,#DIV/0!,-90000,,0,6
1301,,E94,9,13269,0,#DIV/0!,0,,0,2
1302,,E94,10,12871.57,0,#DIV/0!,0,,0,3
1303,,E94,11,240127,0,#DIV/0!,0,,0,7
1304,,E94,12,225318,0,#DIV/0!,0,,0,3
1305,,E95,1,360101,0,#DIV/0!,0,,0,47
1306,,E95,2,51501,0,#DIV/0!,0,,0,25
1307,,E95,3,365458.3,0,#DIV/0!,0,,0,113
1308,,E95,4,225014.2,0,#DIV/0!,0,,0,45
1309,,E95,5,214875.16,0,#DIV/0!,0,,0,62
1310,,E95,6,138599,0,#DIV/0!,0,,0,41
1311,,E95,7,118968.7,0,#DIV/0!,0,,0,52
1312,,E95,8,138823.7,0,#DIV/0!,0,,0,57
1313,,E95,9,79904.43,0,#DIV/0!,0,,0,45
1314,,E95,10,294709,0,#DIV/0!,0,,0,53
1315,,E95,11,252244.96,0,#DIV/0!,0,,0,52
1316,,E95,12,287423,0,#DIV/0!,0,,0,57
1317,,E96,5,147000,0,#DIV/0!,0,,0,1
1318,,E96,6,163500,0,#DIV/0!,0,,0,1
1319,,E96,7,412000,0,#DIV/0!,0,,0,1
1320,,E96,12,856850,305200,0,0,,0,1
1321,,E97,1,118520.5,0,#DIV/0!,0,,0,16
1322,,E97,2,49930,0,#DIV/0!,0,,0,4
1323,,E97,3,11042,0,#DIV/0!,0,,0,6
1324,,E97,4,17918,0,#DIV/0!,0,,0,4
1325,,E97,5,47822,0,#DIV/0!,0,,0,14
1326,,E97,6,51272,0,#DIV/0!,0,,0,8
1327,,E97,7,92510,0,#DIV/0!,0,,0,17
1328,,E97,8,76984,0,#DIV/0!,0,,0,14
1329,,E97,9,48272,0,#DIV/0!,-4517,,0,12
1330,,E97,10,119013,0,#DIV/0!,0,,0,18
1331,,E97,11,121930.4,0,#DIV/0!,-430,,0,14
1332,,E97,12,254103,0,#DIV/0!,-6863,,0,14
1333,,E98,1,138131.4,0,#DIV/0!,0,,0,5
1334,,E98,3,19987,0,#DIV/0!,0,,0,6
1335,,E98,4,217374.7,0,#DIV/0!,-1580,,0,4
1336,,E98,5,60752,0,#DIV/0!,-69601,,0,6
1337,,E98,6,187681,0,#DIV/0!,0,,0,4
1338,,E98,7,7811,0,#DIV/0!,0,,0,2
1339,,E98,8,15336.9,0,#DIV/0!,0,,0,2
1340,,E98,9,128433.5,0,#DIV/0!,0,,0,4
1341,,E98,10,220264.4,0,#DIV/0!,0,,0,4
1342,,E98,11,484610,0,#DIV/0!,-21481,,0,6
1343,,E98,12,334500.1,0,#DIV/0!,0,,0,9
1344,,E99,1,323689.84,150000,3.056046133,0,,0,1
1345,,E99,6,458406.92,458406.92,0.951550688,0,,0,1
1346,,E99,8,436197.42,436197.42,0.762863292,0,,0,1
1347,,E99,11,332759,332759,0,0,,0,1
1348,,E99,12,9.48,0,#DIV/0!,0,,0,1
