,企业代号,month,价税合计,大单交易额,大单交易额增长率,退款总额,退款总额增长率,退款大单交易额（不用）,数量
770,E53,3,997496.33,0,#DIV/0!,0,#DIV/0!,0,4
771,E53,4,1135905.33,0,#DIV/0!,0,#DIV/0!,0,4
772,E53,5,2603533.25,0,#DIV/0!,0,#DIV/0!,0,9
773,E53,6,1953167.33,0,#DIV/0!,0,#DIV/0!,0,14
774,E53,7,2897283.33,0,#DIV/0!,0,#DIV/0!,0,6
775,E53,8,5093578.33,0,#DIV/0!,0,#DIV/0!,0,10
776,E53,9,4819783.63,162000,0,-74739.7,0,0,11
777,E53,10,2605670.03,0,#DIV/0!,0,#DIV/0!,0,6
778,E53,11,5002082.84,0,#DIV/0!,0,#DIV/0!,0,8
779,E53,12,4345300.82,435400,0.490011484,0,#DIV/0!,0,19
780,E54,1,1039617.66,213351,0,-23482.13,0.041964677,0,83
781,E54,2,370217.87,0,#DIV/0!,-985.42,0,0,52
782,E54,3,476405.16,0,#DIV/0!,0,#DIV/0!,0,52
783,E54,4,686763.94,0,#DIV/0!,0,#DIV/0!,0,87
784,E54,5,470000.24,0,#DIV/0!,-623,0,0,58
785,E54,6,459395.88,110000,5.090912364,0,#DIV/0!,0,59
786,E54,7,842618.82,560000.36,0,-159,0.156603774,0,62
787,E54,8,841635.73,0,#DIV/0!,-24.9,401.6064257,0,72
788,E54,9,620647.5,0,#DIV/0!,-10000,25,0,68
789,E54,10,736386.6,106677,0,-250000,0.00724,0,77
790,E54,11,443289.85,0,#DIV/0!,-1810,9.546961326,0,91
791,E54,12,1176946.49,0,#DIV/0!,-17280,0,0,93
792,E55,1,1911962.5,840000,0,0,#DIV/0!,0,25
793,E55,2,170108.25,0,#DIV/0!,0,#DIV/0!,0,14
794,E55,3,511159,120258.92,0,0,#DIV/0!,0,24
795,E55,4,313812.08,0,#DIV/0!,-30325.22,1.3190671,0,25
796,E55,5,166882.66,0,#DIV/0!,-40001,0,0,25
797,E55,6,430020.8,0,#DIV/0!,0,#DIV/0!,0,29
798,E55,7,657050.95,0,#DIV/0!,-7800,0,0,32
799,E55,8,687853.26,0,#DIV/0!,0,#DIV/0!,0,29
800,E55,9,877593.16,395207.54,0.506063219,-98898.14,0.307134189,0,35
801,E55,10,1499525.33,200000,0.5255,-30375,5.945185185,0,27
802,E55,11,867735.13,105100,8.793789248,-180585,1.195460365,0,37
803,E55,12,2767065.16,924227.25,2.076366391,-215882.21,0,0,36
804,E56,1,2828168.93,1919034.4,0.55011833,0,#DIV/0!,0,43
805,E56,2,1486470.5,1055696,1.609972947,0,#DIV/0!,0,19
806,E56,3,2406831.51,1699642,0.062742625,0,#DIV/0!,0,29
807,E56,4,1092894.8,106640,4.508847524,-89555,0,0,26
808,E56,5,2225154.92,480823.5,0.27577687,0,#DIV/0!,0,29
809,E56,6,721693,132600,5.546538462,0,#DIV/0!,0,26
810,E56,7,1775871.73,735471,1.081256773,0,#DIV/0!,0,29
811,E56,8,2385390.6,795233,1.449781385,0,#DIV/0!,0,34
812,E56,9,2746025.25,1152914,1.313272282,0,#DIV/0!,0,34
813,E56,10,3168726.8,1514090,1.008414295,-1050,194.5809524,0,34
814,E56,11,2979323.44,1526830,2.204316591,-204310,0.12970486,-104310,36
815,E56,12,4347163.87,3365616.7,0.232848105,-26500,0,0,49
816,E57,1,1344347.47,783677.47,0,0,#DIV/0!,0,7
817,E57,2,8818,0,#DIV/0!,0,#DIV/0!,0,3
818,E57,3,3879170.57,3869570.57,0.727144583,0,#DIV/0!,0,2
819,E57,4,2844391.28,2813737.28,1.010199865,0,#DIV/0!,0,6
820,E57,5,2983158.02,2842437.02,0.218912171,0,#DIV/0!,0,5
821,E57,6,638504.06,622244.06,4.34123924,0,#DIV/0!,0,3
822,E57,7,2703352.33,2701310.33,0.540478443,0,#DIV/0!,0,3
823,E57,8,1583358.05,1460000,0.106164384,0,#DIV/0!,0,7
824,E57,9,250884.24,155000,50.26932232,0,#DIV/0!,0,3
825,E57,10,7814077.96,7791744.96,0.232619749,0,#DIV/0!,0,10
826,E57,11,1898298.26,1812513.76,3.169315145,0,#DIV/0!,0,11
827,E57,12,5875110.31,5744427.31,0,0,#DIV/0!,0,15
828,E58,1,46906.01,0,#DIV/0!,0,#DIV/0!,0,52
829,E58,2,149423.74,0,#DIV/0!,0,#DIV/0!,0,39
830,E58,3,55477.96,0,#DIV/0!,-185.89,42.06788961,0,59
831,E58,4,56894.4,0,#DIV/0!,-7820,0.02173913,0,69
832,E58,5,58445.55,0,#DIV/0!,-170,0,0,58
833,E58,6,353939.09,0,#DIV/0!,0,#DIV/0!,0,62
834,E58,7,260235.38,135600,0,0,#DIV/0!,0,63
835,E58,8,2477458.2,0,#DIV/0!,0,#DIV/0!,0,59
836,E58,9,1327356.42,998049.12,0,-30000,0,0,51
837,E58,10,88674.87,0,#DIV/0!,0,#DIV/0!,0,43
838,E58,11,165205.67,0,#DIV/0!,0,#DIV/0!,0,53
839,E58,12,2072274.95,1231000,1.051494663,0,#DIV/0!,0,72
840,E59,1,3123269.31,1294389.93,0.086338357,0,#DIV/0!,0,21
841,E59,2,799738.52,111755.5,2.99683774,0,#DIV/0!,0,9
842,E59,3,2094011.49,334913.1,0.963360496,0,#DIV/0!,0,18
843,E59,4,2285499.39,322642.05,1.646411247,0,#DIV/0!,0,17
844,E59,5,1896624.17,531201.5,0.400723304,0,#DIV/0!,0,18
845,E59,6,1429165.93,212864.82,2.562152121,0,#DIV/0!,0,14
846,E59,7,1254621.29,545392.05,0.208114511,0,#DIV/0!,0,21
847,E59,8,1772674.74,113504,2.767726248,0,#DIV/0!,0,21
848,E59,9,1441118.38,314148,2.418946006,0,#DIV/0!,0,17
849,E59,10,1593617.94,759907.05,1.008434032,0,#DIV/0!,0,18
850,E59,11,1804814.93,766316.13,0.572122591,0,#DIV/0!,0,12
851,E59,12,1690770.27,438426.77,22.14102011,0,#DIV/0!,0,15
852,E6,1,23902647.97,9707215.93,1.356956806,-42486,4.707433037,0,263
853,E6,2,21401664.74,13172272.72,0.960227812,-200000,0.2625495,0,184
854,E6,3,30093553.96,12648382.61,0.647423415,-52509.9,0.619930718,0,236
855,E6,4,21972401.81,8188859.06,2.003811165,-32552.5,0.006021043,0,287
856,E6,5,29713057.82,16408927.21,0.598124659,-196,964.7526531,0,247
857,E6,6,23488166.64,9814584,0.760732888,-189091.52,2.027864073,0,271
858,E6,7,16589983.09,7466276.83,2.542264817,-383451.9,0.927878308,0,311
859,E6,8,41159627.88,18981252.9,0.336484604,-355796.7,0.433692555,0,288
860,E6,9,21408194.86,6386899.37,1.114479452,-154306.38,2.592245376,0,264
861,E6,10,17113621.73,7118068.11,1.207970192,-400000,0.086835,0,237
862,E6,11,19117726.47,8598414.1,4.00514625,-34734,29.80432976,0,244
863,E6,12,55217916.53,34437905.99,0,-1035223.59,0,0,282
864,E60,1,62438,0,#DIV/0!,0,#DIV/0!,0,14
865,E60,2,116676,103800,4.198458574,0,#DIV/0!,0,15
866,E60,3,558908.48,435800,0,0,#DIV/0!,0,25
867,E60,4,90296.04,0,#DIV/0!,0,#DIV/0!,0,10
868,E60,5,2488478.06,2386020,0,0,#DIV/0!,0,28
869,E60,6,137523,0,#DIV/0!,0,#DIV/0!,0,26
870,E60,7,166836.1,0,#DIV/0!,0,#DIV/0!,0,25
871,E60,8,1086621.52,773700,0,0,#DIV/0!,0,23
872,E60,9,122483.85,0,#DIV/0!,0,#DIV/0!,0,18
873,E60,10,341917.36,103800,0,0,#DIV/0!,0,19
874,E60,11,83809.16,0,#DIV/0!,0,#DIV/0!,0,19
875,E60,12,119435,0,#DIV/0!,0,#DIV/0!,0,15
876,E61,1,212138.2,0,#DIV/0!,0,#DIV/0!,0,17
877,E61,2,54874.69,0,#DIV/0!,0,#DIV/0!,0,7
878,E61,3,44942.44,0,#DIV/0!,0,#DIV/0!,0,6
879,E61,4,13728.51,0,#DIV/0!,0,#DIV/0!,0,4
880,E61,5,119670.19,0,#DIV/0!,0,#DIV/0!,0,13
881,E61,6,8877.53,0,#DIV/0!,0,#DIV/0!,0,6
882,E61,7,102396.46,0,#DIV/0!,0,#DIV/0!,0,11
883,E61,8,17243.5,0,#DIV/0!,0,#DIV/0!,0,7
884,E61,9,211771.89,0,#DIV/0!,0,#DIV/0!,0,13
885,E61,10,-5318.81,0,#DIV/0!,-62241.6,0,0,12
886,E61,11,56211.38,0,#DIV/0!,0,#DIV/0!,0,9
887,E61,12,95495.2,0,#DIV/0!,-280,0,0,14
888,E62,1,244927.18,0,#DIV/0!,0,#DIV/0!,0,31
889,E62,2,34603.07,0,#DIV/0!,0,#DIV/0!,0,23
890,E62,3,31842.82,0,#DIV/0!,0,#DIV/0!,0,27
891,E62,4,128529,0,#DIV/0!,0,#DIV/0!,0,28
892,E62,5,52088.41,0,#DIV/0!,0,#DIV/0!,0,18
893,E62,6,49213.61,0,#DIV/0!,0,#DIV/0!,0,20
894,E62,7,108032.49,0,#DIV/0!,0,#DIV/0!,0,24
895,E62,8,22524.21,0,#DIV/0!,0,#DIV/0!,0,27
896,E62,9,148379.81,0,#DIV/0!,0,#DIV/0!,0,32
897,E62,10,54522.42,0,#DIV/0!,0,#DIV/0!,0,29
898,E62,11,34610.6,0,#DIV/0!,0,#DIV/0!,0,22
899,E62,12,329597.36,0,#DIV/0!,0,#DIV/0!,0,27
900,E63,1,1802648.46,1186600,0,0,#DIV/0!,0,42
901,E63,2,750450.4,0,#DIV/0!,-6528.6,0.208314187,0,50
902,E63,3,2726522.93,637620,2.271716069,-1360,0,0,62
903,E63,4,2151381.35,1448491.6,1.911878536,0,#DIV/0!,0,50
904,E63,5,4148336.8,2769340,1.483182094,0,#DIV/0!,0,55
905,E63,6,5917260.48,4107435.5,1.039982855,-24496.85,0,0,52
906,E63,7,5574784.16,4271662.5,0.384992962,0,#DIV/0!,0,52
907,E63,8,4009671.67,1644560,1.342598142,0,#DIV/0!,0,61
908,E63,9,4458362.38,2207983.2,0.735929064,-825616.8,0.75258127,-825616.8,39
909,E63,10,2174457.55,1624919.01,1.159567024,-621343.74,0.048865061,-412680.99,25
910,E63,11,3225033.76,1884202.5,0.283010982,-30362,0.088597589,0,34
911,E63,12,2501274.93,533250,0,-2690,0,0,48
912,E64,1,31318.05,0,#DIV/0!,0,#DIV/0!,0,6
913,E64,2,1624,0,#DIV/0!,0,#DIV/0!,0,2
914,E64,4,936,0,#DIV/0!,0,#DIV/0!,0,4
915,E64,5,890,0,#DIV/0!,0,#DIV/0!,0,1
916,E64,6,26832,0,#DIV/0!,0,#DIV/0!,0,2
917,E64,8,1206,0,#DIV/0!,0,#DIV/0!,0,3
918,E64,9,214,0,#DIV/0!,0,#DIV/0!,0,1
919,E64,10,831,0,#DIV/0!,0,#DIV/0!,0,2
920,E64,11,22198,0,#DIV/0!,0,#DIV/0!,0,3
921,E64,12,4585,0,#DIV/0!,0,#DIV/0!,0,3
922,E65,1,385130.5,109788.79,1.002834625,0,#DIV/0!,0,12
923,E65,2,242601.9,110100,0,0,#DIV/0!,0,10
924,E65,3,299398.02,0,#DIV/0!,0,#DIV/0!,0,16
925,E65,4,760482.79,542853.6,0.799673798,0,#DIV/0!,0,12
926,E65,5,864401.58,434105.8,0.76403621,0,#DIV/0!,0,13
927,E65,6,557026.57,331672.55,0.661600726,0,#DIV/0!,0,12
928,E65,7,725691.8,219434.8,0,0,#DIV/0!,0,8
929,E65,8,14599,0,#DIV/0!,0,#DIV/0!,0,7
930,E65,9,354315.2,109810.86,0,0,#DIV/0!,0,9
931,E65,10,46224.8,0,#DIV/0!,0,#DIV/0!,0,6
932,E65,11,175994.69,0,#DIV/0!,0,#DIV/0!,0,11
933,E65,12,413699.04,213834,1.98280685,0,#DIV/0!,0,13
934,E66,1,621970.05,423991.52,0.25,0,#DIV/0!,0,11
935,E66,2,189581.14,105997.88,1.974405998,0,#DIV/0!,0,10
936,E66,3,408050.4,209282.85,1.009758516,0,#DIV/0!,0,7
937,E66,4,231026.33,211325.14,1.003173404,-1399,0,0,6
938,E66,5,693700.35,211995.76,0.5,0,#DIV/0!,0,11
939,E66,6,239726.05,105997.88,3,0,#DIV/0!,0,6
940,E66,7,595763.99,317993.64,0.333333333,0,#DIV/0!,0,10
941,E66,8,241885.08,105997.88,5,0,#DIV/0!,0,10
942,E66,9,825541.1,529989.4,0.4,0,#DIV/0!,0,9
943,E66,10,340521.73,211995.76,0.5,0,#DIV/0!,0,7
944,E66,11,218046.07,105997.88,5.967039058,0,#DIV/0!,0,9
945,E66,12,772296.02,632493.49,0,0,#DIV/0!,0,6
946,E67,1,37860.87,0,#DIV/0!,0,#DIV/0!,0,36
947,E67,2,10281.37,0,#DIV/0!,0,#DIV/0!,0,20
948,E67,3,38077.29,0,#DIV/0!,0,#DIV/0!,0,30
949,E67,4,28688.8,0,#DIV/0!,0,#DIV/0!,0,14
950,E67,5,66488.24,0,#DIV/0!,0,#DIV/0!,0,24
951,E67,6,90856.7,0,#DIV/0!,0,#DIV/0!,0,21
952,E67,7,85323.68,0,#DIV/0!,-4500,0,0,43
953,E67,8,288981.19,0,#DIV/0!,0,#DIV/0!,0,32
954,E67,9,429654.5,0,#DIV/0!,0,#DIV/0!,0,36
955,E67,10,113626.61,0,#DIV/0!,0,#DIV/0!,0,34
956,E67,11,69259.51,0,#DIV/0!,-100.8,0,0,32
957,E67,12,31200.19,0,#DIV/0!,0,#DIV/0!,0,29
958,E68,4,180,0,#DIV/0!,0,#DIV/0!,0,1
959,E68,6,560,0,#DIV/0!,0,#DIV/0!,0,1
960,E69,12,3250,0,#DIV/0!,0,#DIV/0!,0,1
961,E7,1,4924704.8,580585.5,2.514612404,-1002632.87,0.384030198,-550463,352
962,E7,2,4319541.79,1459947.5,1.342968367,-385041.3,1.624974386,0,261
963,E7,3,6494048.05,1960663.31,0.578523602,-625682.25,0.998358352,-186300,368
964,E7,4,3667516.25,1134290,0.277500886,-624655.1,0.643251948,0,340
965,E7,5,3259329.72,314766.48,4.192227203,-401810.61,1.360054902,0,307
966,E7,6,4461468.84,1319572.6,1.086975616,-546484.49,0.92810753,-131400,310
967,E7,7,4515433.82,1434343.24,0.432542911,-507196.37,1.25436505,-126030,348
968,E7,8,3683275.71,620415,0.92469879,-636209.4,1.212598839,-440180,374
969,E7,9,3775134.63,573697,2.110810236,-771466.78,0.706600121,-542780,381
970,E7,10,4500635.45,1210965.5,1.07780329,-545118.52,1.429685383,-229600,346
971,E7,11,7245370.32,1305182.6,4.81315373,-779347.98,0.725119388,-328895,357
972,E7,12,12645482.68,6282044.5,0,-565120.33,0.000584106,-115390,428
973,E70,1,447732.43,0,#DIV/0!,-330.09,0,0,40
974,E70,2,108000.58,0,#DIV/0!,0,#DIV/0!,0,25
975,E70,3,166947.34,0,#DIV/0!,0,#DIV/0!,0,28
976,E70,4,293908.18,0,#DIV/0!,0,#DIV/0!,0,34
977,E70,5,386029.92,0,#DIV/0!,0,#DIV/0!,0,26
978,E70,6,419135.45,0,#DIV/0!,-387,0,0,25
979,E70,7,735353.29,317000,0,0,#DIV/0!,0,24
980,E70,8,211929.41,0,#DIV/0!,0,#DIV/0!,0,31
981,E70,9,267466.44,0,#DIV/0!,0,#DIV/0!,0,38
982,E70,10,474007.81,0,#DIV/0!,-128.99,0,0,33
983,E70,11,1150585.65,306150,0.751265719,0,#DIV/0!,0,41
984,E70,12,1428245.44,230000,0,-18746,0.001653686,0,53
985,E71,1,630479.6,0,#DIV/0!,-31,0,0,35
986,E71,2,442907.58,0,#DIV/0!,0,#DIV/0!,0,34
987,E71,3,116619.23,0,#DIV/0!,0,#DIV/0!,0,40
988,E71,4,244970.01,0,#DIV/0!,0,#DIV/0!,0,42
989,E71,5,100702.96,0,#DIV/0!,0,#DIV/0!,0,31
990,E71,6,274844.48,0,#DIV/0!,-600000,0,0,37
991,E71,7,5289256.98,150000,0,0,#DIV/0!,0,75
992,E71,8,394782.55,0,#DIV/0!,-99974,0,0,81
993,E71,9,39763.41,0,#DIV/0!,0,#DIV/0!,0,41
994,E71,10,481261.28,188888,0,-236.6,740.6225697,0,40
995,E71,11,1525684.79,0,#DIV/0!,-175231.3,1.048898228,0,42
996,E71,12,463607.02,0,#DIV/0!,-183799.8,0.854951964,0,48
997,E72,1,186618.97,0,#DIV/0!,-157140,0,-157140,9
998,E72,2,5300.01,0,#DIV/0!,0,#DIV/0!,0,4
999,E72,3,3186.37,0,#DIV/0!,0,#DIV/0!,0,7
1000,E72,4,5514.5,0,#DIV/0!,0,#DIV/0!,0,11
1001,E72,5,2594,0,#DIV/0!,0,#DIV/0!,0,6
1002,E72,6,379599.8,378297.8,0.817377209,0,#DIV/0!,0,6
1003,E72,7,313893,309212,0,0,#DIV/0!,0,8
1004,E72,8,25472,0,#DIV/0!,0,#DIV/0!,0,15
1005,E72,9,13447.56,0,#DIV/0!,-309212,0,-309212,5
1006,E72,10,2485.08,0,#DIV/0!,0,#DIV/0!,0,5
1007,E72,11,314408.6,157140,1.841012346,0,#DIV/0!,0,5
1008,E72,12,294494.88,289296.68,0,0,#DIV/0!,0,10
1009,E73,1,120907.85,0,#DIV/0!,-2278,0,0,25
1010,E73,2,32048,0,#DIV/0!,0,#DIV/0!,0,12
1011,E73,3,96274.75,0,#DIV/0!,0,#DIV/0!,0,22
1012,E73,4,64509.15,0,#DIV/0!,0,#DIV/0!,0,27
1013,E73,5,64413.84,0,#DIV/0!,0,#DIV/0!,0,25
1014,E73,6,106019.75,0,#DIV/0!,-12000,0,0,21
1015,E73,7,22442.3,0,#DIV/0!,0,#DIV/0!,0,17
1016,E73,8,59618.09,0,#DIV/0!,0,#DIV/0!,0,19
1017,E73,9,74593.93,0,#DIV/0!,0,#DIV/0!,0,27
1018,E73,10,75747.84,0,#DIV/0!,0,#DIV/0!,0,19
1019,E73,11,82726.37,0,#DIV/0!,0,#DIV/0!,0,19
1020,E73,12,56653.67,0,#DIV/0!,0,#DIV/0!,0,25
1021,E74,4,580,0,#DIV/0!,0,#DIV/0!,0,2
1022,E74,5,280,0,#DIV/0!,0,#DIV/0!,0,1
1023,E74,6,79920,0,#DIV/0!,0,#DIV/0!,0,1
1024,E74,7,65300,0,#DIV/0!,0,#DIV/0!,0,1
1025,E74,9,227,0,#DIV/0!,0,#DIV/0!,0,1
1026,E74,10,185008,0,#DIV/0!,0,#DIV/0!,0,2
1027,E74,11,6000,0,#DIV/0!,0,#DIV/0!,0,1
1028,E75,1,680804.36,0,#DIV/0!,0,#DIV/0!,0,17
1029,E75,2,42131,0,#DIV/0!,0,#DIV/0!,0,7
1030,E75,3,105198.78,0,#DIV/0!,0,#DIV/0!,0,9
1031,E75,4,194368.06,0,#DIV/0!,0,#DIV/0!,0,11
1032,E75,5,116519.56,0,#DIV/0!,0,#DIV/0!,0,11
1033,E75,6,311475.92,111451.03,0,0,#DIV/0!,0,17
1034,E75,7,260309.77,0,#DIV/0!,0,#DIV/0!,0,12
1035,E75,8,166561.85,0,#DIV/0!,0,#DIV/0!,0,15
1036,E75,9,252862.66,0,#DIV/0!,0,#DIV/0!,0,11
1037,E75,10,229997.3,0,#DIV/0!,-2500,1.44,0,15
1038,E75,11,118800.9,0,#DIV/0!,-3600,0,0,12
1039,E75,12,242394.09,0,#DIV/0!,0,#DIV/0!,0,11
1040,E76,1,73684.92,0,#DIV/0!,0,#DIV/0!,0,22
1041,E76,2,1568.14,0,#DIV/0!,0,#DIV/0!,0,6
1042,E76,3,14566.76,0,#DIV/0!,0,#DIV/0!,0,6
1043,E76,4,290289.24,105800,0,0,#DIV/0!,0,14
1044,E76,5,11834.04,0,#DIV/0!,0,#DIV/0!,0,10
1045,E76,6,49433.34,0,#DIV/0!,0,#DIV/0!,0,14
1046,E76,7,30529.98,0,#DIV/0!,0,#DIV/0!,0,23
1047,E76,8,121229.19,0,#DIV/0!,0,#DIV/0!,0,18
1048,E76,9,91224.79,0,#DIV/0!,0,#DIV/0!,0,21
1049,E76,10,12327.48,0,#DIV/0!,0,#DIV/0!,0,24
1050,E76,11,35830.26,0,#DIV/0!,-4959,1.011292599,0,21
1051,E76,12,196798.47,100800,0,-5015,0,0,29
1052,E77,1,151457,0,#DIV/0!,0,#DIV/0!,0,7
1053,E77,2,1817,0,#DIV/0!,0,#DIV/0!,0,4
1054,E77,3,211780,0,#DIV/0!,0,#DIV/0!,0,2
1055,E77,4,1067,0,#DIV/0!,0,#DIV/0!,0,2
1056,E77,5,2268,0,#DIV/0!,0,#DIV/0!,0,2
1057,E77,6,122046,0,#DIV/0!,0,#DIV/0!,0,2
1058,E77,9,310,0,#DIV/0!,0,#DIV/0!,0,1
1059,E77,10,2678,0,#DIV/0!,0,#DIV/0!,0,3
1060,E77,11,102776,0,#DIV/0!,0,#DIV/0!,0,6
1061,E77,12,211682,0,#DIV/0!,0,#DIV/0!,0,4
1062,E78,1,423994,322364,0,0,#DIV/0!,0,3
1063,E78,2,36021.91,0,#DIV/0!,0,#DIV/0!,0,1
1064,E78,3,295210.99,291778,1.542097348,0,#DIV/0!,0,2
1065,E78,4,559438.13,449950.08,0.322260661,0,#DIV/0!,0,3
1066,E78,5,178457.08,145001.21,1.859025866,0,#DIV/0!,0,3
1067,E78,6,504641.67,269561,1.262917707,0,#DIV/0!,0,3
1068,E78,7,641612.36,340433.36,0,0,#DIV/0!,0,4
1069,E78,8,80086.78,0,#DIV/0!,0,#DIV/0!,0,2
1070,E78,9,194396.58,0,#DIV/0!,0,#DIV/0!,0,2
1071,E78,10,202122,0,#DIV/0!,0,#DIV/0!,0,2
1072,E78,11,453977.12,194959.12,0,0,#DIV/0!,0,3
1073,E78,12,179010,0,#DIV/0!,0,#DIV/0!,0,3
1074,E79,1,335773.22,0,#DIV/0!,0,#DIV/0!,0,11
1075,E79,2,235846.15,0,#DIV/0!,0,#DIV/0!,0,6
1076,E79,3,168782.92,0,#DIV/0!,0,#DIV/0!,0,6
1077,E79,4,191295.79,0,#DIV/0!,0,#DIV/0!,0,3
1078,E79,5,353582.43,0,#DIV/0!,0,#DIV/0!,0,5
1079,E79,6,209407.51,0,#DIV/0!,0,#DIV/0!,0,4
1080,E79,7,209141.89,0,#DIV/0!,0,#DIV/0!,0,4
1081,E79,8,269204.63,0,#DIV/0!,0,#DIV/0!,0,7
1082,E79,9,225169.75,0,#DIV/0!,0,#DIV/0!,0,12
1083,E79,10,463088.52,0,#DIV/0!,0,#DIV/0!,0,10
1084,E79,11,303701.35,0,#DIV/0!,0,#DIV/0!,0,12
1085,E79,12,353038.42,0,#DIV/0!,0,#DIV/0!,0,19
1086,E8,1,20513894.82,7211052.13,0.735816847,-10029.95,1.411073834,0,556
1087,E8,2,13929458.66,5306013.64,0.459510114,-14153,10.86214937,0,325
1088,E8,3,9440980.7,2438166.93,2.1059409,-153732,0.230186623,-130200,391
1089,E8,4,12219487.38,5134635.46,0.246863095,-35387.05,0.016955355,0,400
1090,E8,5,8269717.7,1267552,6.122292032,-600,117.0917333,0,406
1091,E8,6,18458503.69,7760323.51,0.038606638,-70255.04,0.720809923,0,505
1092,E8,7,12792723.29,299600,15.92681108,-50640.53,3.224471979,0,560
1093,E8,8,13325766.83,4771672.6,0.86900367,-163288.97,0.770085695,0,615
1094,E8,9,15046199.98,4146601,0.604967155,-125746.5,0.067659935,0,571
1095,E8,10,12439353.47,2508557.41,1.96704968,-8508,1.843305125,0,566
1096,E8,11,15969555.12,4934457.05,1.410565855,-15682.84,1.526751532,0,593
1097,E8,12,18013052.3,6960376.63,0.081303072,-23943.8,0,0,593
1098,E80,1,587018.32,565900,0,0,#DIV/0!,0,18
1099,E80,2,9883.73,0,#DIV/0!,0,#DIV/0!,0,10
1100,E80,3,6440.02,0,#DIV/0!,0,#DIV/0!,0,14
1101,E80,4,12622.71,0,#DIV/0!,0,#DIV/0!,0,21
1102,E80,5,65282.6,0,#DIV/0!,0,#DIV/0!,0,22
1103,E80,6,9769.62,0,#DIV/0!,0,#DIV/0!,0,14
1104,E80,7,21009.32,0,#DIV/0!,0,#DIV/0!,0,14
1105,E80,8,31572.69,0,#DIV/0!,0,#DIV/0!,0,13
1106,E80,9,9582.54,0,#DIV/0!,0,#DIV/0!,0,15
1107,E80,10,603923.29,565900,0,0,#DIV/0!,0,20
1108,E80,11,26137.06,0,#DIV/0!,0,#DIV/0!,0,17
1109,E80,12,1217442.92,1190400,0,0,#DIV/0!,0,21
1110,E81,1,137952.3,0,#DIV/0!,0,#DIV/0!,0,12
1111,E81,2,95287,0,#DIV/0!,0,#DIV/0!,0,10
1112,E81,3,168530,0,#DIV/0!,0,#DIV/0!,0,8
1113,E81,4,200578.5,0,#DIV/0!,0,#DIV/0!,0,13
1114,E81,5,47469.5,0,#DIV/0!,-6810,0.292484581,0,10
1115,E81,6,199633.48,0,#DIV/0!,-1991.82,0,0,13
1116,E81,7,259064.35,0,#DIV/0!,0,#DIV/0!,0,10
1117,E81,8,137065.9,0,#DIV/0!,0,#DIV/0!,0,16
1118,E81,9,170636.5,0,#DIV/0!,0,#DIV/0!,0,7
1119,E81,10,295417.5,0,#DIV/0!,0,#DIV/0!,0,11
1120,E81,11,349668,0,#DIV/0!,0,#DIV/0!,0,12
1121,E81,12,194121.5,0,#DIV/0!,-70771,0,0,18
1122,E82,1,58942.81,0,#DIV/0!,0,#DIV/0!,0,10
1123,E82,2,88207.64,0,#DIV/0!,0,#DIV/0!,0,7
1124,E82,3,193544.66,0,#DIV/0!,0,#DIV/0!,0,18
1125,E82,4,71983.24,0,#DIV/0!,0,#DIV/0!,0,8
1126,E82,5,136933.61,0,#DIV/0!,0,#DIV/0!,0,13
1127,E82,6,84931.61,0,#DIV/0!,0,#DIV/0!,0,12
1128,E82,7,148384.18,109238.49,0,-203.97,0,0,10
1129,E82,8,54778.62,0,#DIV/0!,0,#DIV/0!,0,5
1130,E82,9,104313.41,0,#DIV/0!,0,#DIV/0!,0,13
1131,E82,10,243712.08,0,#DIV/0!,-51,0,0,14
1132,E82,11,205493.13,0,#DIV/0!,0,#DIV/0!,0,19
1133,E82,12,302751.73,0,#DIV/0!,-98.97,53.20723452,0,26
1134,E83,1,3735580.14,0,#DIV/0!,-5265.92,3.519802807,0,59
1135,E83,2,1666974.91,0,#DIV/0!,-18535,4.057983275,0,26
1136,E83,3,1211032.59,0,#DIV/0!,-75214.72,0.349448884,0,42
1137,E83,4,1533838.14,0,#DIV/0!,-26283.7,0.331665633,0,53
1138,E83,5,1801681.39,0,#DIV/0!,-8717.4,0.04473811,0,49
1139,E83,6,1385767.5,0,#DIV/0!,-390,133.2692308,0,51
1140,E83,7,3517788.04,995299.93,1.067929574,-51975,0.115440115,0,58
1141,E83,8,3640892.77,1062910.23,0.749115144,-6000,0.557933333,0,68
1142,E83,9,3602040.41,796242.15,0.516050111,-3347.6,6.884164775,0,66
1143,E83,10,3579506.16,410900.85,1.816952678,-23045.43,0.490986716,0,67
1144,E83,11,5517022.68,746587.4,0.604376045,-11315,6.376526734,0,97
1145,E83,12,6378660.25,451219.54,0,-72150.4,0,0,93
1146,E84,1,227220,0,#DIV/0!,0,#DIV/0!,0,4
1147,E84,2,305000,105000,0,0,#DIV/0!,0,3
1148,E84,3,50000,0,#DIV/0!,0,#DIV/0!,0,1
1149,E84,4,110800,0,#DIV/0!,0,#DIV/0!,0,2
1150,E84,5,101754.25,101754.25,1.130173924,0,#DIV/0!,0,1
1151,E84,6,215000,115000,0,0,#DIV/0!,0,1
1152,E84,7,10800,0,#DIV/0!,0,#DIV/0!,0,1
1153,E84,8,222927.11,0,#DIV/0!,0,#DIV/0!,0,4
1154,E84,9,246026.69,227800,0,0,#DIV/0!,0,4
1155,E84,10,49990,0,#DIV/0!,0,#DIV/0!,0,1
